theta1,theta2
1.357,1.2193
1.3507,1.2242
1.3444,1.2291
1.3382,1.2339
1.3319,1.2387
1.3257,1.2434
1.3195,1.2481
1.3132,1.2527
1.3071,1.2572
1.3009,1.2617
1.2947,1.2662
1.2886,1.2706
1.2825,1.2749
1.2764,1.2792
1.2703,1.2835
1.2642,1.2877
1.2581,1.2919
1.2521,1.296
1.246,1.3
1.24,1.304
1.234,1.308
1.228,1.3119
1.222,1.3158
1.2161,1.3196
1.2101,1.3234
1.2042,1.3271
1.1983,1.3308
1.1924,1.3344
1.1865,1.338
1.1806,1.3416
1.1748,1.345
1.1689,1.3485
1.1631,1.3519
1.1573,1.3553
1.1515,1.3586
1.1457,1.3618
1.1399,1.365
1.1342,1.3682
1.1284,1.3714
1.1227,1.3744
1.117,1.3775
1.1113,1.3805
1.1056,1.3834
1.1,1.3863
1.0943,1.3892
1.0887,1.392
1.0831,1.3948
1.0775,1.3975
1.0719,1.4002
1.0663,1.4028
1.0607,1.4054
1.0552,1.408
1.0497,1.4105
1.0442,1.413
1.0387,1.4154
1.0332,1.4177
1.0277,1.4201
1.0223,1.4224
1.0168,1.4246
1.0114,1.4268
1.006,1.429
1.0006,1.4311
0.99528,1.4332
0.98993,1.4352
0.9846,1.4372
0.97928,1.4391
0.97399,1.441
0.96871,1.4429
0.96345,1.4447
0.9582,1.4465
0.95298,1.4482
0.94777,1.4499
0.94258,1.4515
0.9374,1.4531
0.93225,1.4547
0.92711,1.4562
0.922,1.4577
0.9169,1.4591
0.91182,1.4605
0.90676,1.4619
0.90172,1.4632
0.89669,1.4644
0.89169,1.4656
0.88671,1.4668
0.88174,1.4679
0.8768,1.469
0.87187,1.4701
0.86697,1.4711
0.86209,1.472
0.85722,1.473
0.85238,1.4738
0.84756,1.4747
0.84276,1.4755
0.83798,1.4762
0.83322,1.4769
0.82848,1.4776
0.82377,1.4782
0.81907,1.4788
0.8144,1.4793
0.80975,1.4798
0.80513,1.4803
0.80052,1.4807
0.80052,1.4807
0.79519,1.4903
0.78989,1.4999
0.78461,1.5095
0.77935,1.519
0.77412,1.5284
0.76891,1.5378
0.76371,1.5472
0.75854,1.5565
0.75339,1.5658
0.74826,1.575
0.74315,1.5842
0.73806,1.5934
0.73299,1.6025
0.72793,1.6116
0.72289,1.6206
0.71787,1.6296
0.71287,1.6385
0.70788,1.6475
0.70291,1.6563
0.69795,1.6652
0.69301,1.674
0.68809,1.6828
0.68318,1.6915
0.67828,1.7002
0.6734,1.7089
0.66853,1.7176
0.66367,1.7262
0.65883,1.7348
0.654,1.7433
0.64918,1.7518
0.64438,1.7603
0.63958,1.7688
0.6348,1.7772
0.63003,1.7856
0.62527,1.794
0.62052,1.8024
0.61578,1.8107
0.61105,1.819
0.60633,1.8272
0.60161,1.8355
0.59691,1.8437
0.59222,1.8519
0.58753,1.8601
0.58285,1.8682
0.57819,1.8763
0.57352,1.8844
0.56887,1.8925
0.56422,1.9006
0.55958,1.9086
0.55495,1.9166
0.55032,1.9246
0.5457,1.9326
0.54108,1.9405
0.53647,1.9484
0.53187,1.9563
0.52727,1.9642
0.52268,1.9721
0.51808,1.9799
0.5135,1.9878
0.50892,1.9956
0.50434,2.0033
0.49976,2.0111
0.49519,2.0189
0.49062,2.0266
0.48606,2.0343
0.48149,2.042
0.47693,2.0497
0.47237,2.0573
0.46782,2.065
0.46326,2.0726
0.45871,2.0802
0.45415,2.0878
0.4496,2.0954
0.44504,2.103
0.44049,2.1105
0.43594,2.1181
0.43138,2.1256
0.42683,2.1331
0.42227,2.1406
0.41771,2.148
0.41315,2.1555
0.40859,2.163
0.40403,2.1704
0.39946,2.1778
0.39489,2.1852
0.39032,2.1926
0.38574,2.2
0.38116,2.2074
0.37658,2.2147
0.37199,2.2221
0.36739,2.2294
0.3628,2.2367
0.35819,2.244
0.35358,2.2513
0.34896,2.2586
0.34434,2.2659
0.3397,2.2732
0.33506,2.2804
0.33042,2.2877
0.32576,2.2949
0.3211,2.3021
0.31642,2.3093
0.31174,2.3165
0.30704,2.3237
0.30234,2.3309
0.29762,2.3381
0.29289,2.3453
0.28815,2.3524
0.2834,2.3596
0.27863,2.3667
0.27385,2.3739
0.26905,2.381
0.26424,2.3881
0.25942,2.3952
0.25457,2.4023
0.24971,2.4094
0.24483,2.4165
0.23994,2.4236
0.23502,2.4307
0.23009,2.4377
0.22513,2.4448
0.22015,2.4518
0.21515,2.4589
0.21013,2.4659
0.20508,2.473
0.20001,2.48
0.19491,2.487
0.18979,2.494
0.18463,2.5011
0.17945,2.5081
0.17424,2.5151
0.16899,2.5221
0.16372,2.5291
0.15841,2.5361
0.15306,2.5431
0.14768,2.5501
0.14225,2.5571
0.13679,2.564
0.13129,2.571
0.12575,2.578
