theta1,theta2
1.1318,1.3801
1.1295,1.3813
1.1272,1.3826
1.1249,1.3838
1.1226,1.3851
1.1203,1.3863
1.1181,1.3875
1.1158,1.3887
1.1135,1.39
1.1112,1.3912
1.1089,1.3924
1.1067,1.3935
1.1044,1.3947
1.1021,1.3959
1.0999,1.3971
1.0976,1.3982
1.0953,1.3994
1.0931,1.4005
1.0908,1.4017
1.0886,1.4028
1.0863,1.4039
1.0841,1.405
1.0818,1.4061
1.0796,1.4072
1.0773,1.4083
1.0751,1.4094
1.0728,1.4105
1.0706,1.4116
1.0684,1.4127
1.0661,1.4137
1.0639,1.4148
1.0617,1.4158
1.0595,1.4169
1.0572,1.4179
1.055,1.4189
1.0528,1.42
1.0506,1.421
1.0484,1.422
1.0462,1.423
1.044,1.424
1.0418,1.425
1.0396,1.4259
1.0374,1.4269
1.0352,1.4279
1.033,1.4288
1.0308,1.4298
1.0286,1.4307
1.0264,1.4317
1.0242,1.4326
1.022,1.4335
1.0198,1.4344
1.0177,1.4353
1.0155,1.4362
1.0133,1.4371
1.0112,1.438
1.009,1.4389
1.0068,1.4398
1.0047,1.4407
1.0025,1.4415
1.0003,1.4424
0.99819,1.4432
0.99604,1.4441
0.99389,1.4449
0.99175,1.4457
0.9896,1.4466
0.98746,1.4474
0.98533,1.4482
0.98319,1.449
0.98106,1.4498
0.97893,1.4506
0.9768,1.4513
0.97468,1.4521
0.97255,1.4529
0.97043,1.4536
0.96832,1.4544
0.9662,1.4551
0.96409,1.4559
0.96198,1.4566
0.95988,1.4573
0.95778,1.4581
0.95568,1.4588
0.95358,1.4595
0.95148,1.4602
0.94939,1.4609
0.9473,1.4616
0.94522,1.4622
0.94313,1.4629
0.94313,1.4629
0.94046,1.4666
0.93779,1.4702
0.93512,1.4738
0.93246,1.4774
0.92979,1.4811
0.92713,1.4847
0.92447,1.4883
0.92181,1.4919
0.91915,1.4955
0.91649,1.499
0.91384,1.5026
0.91118,1.5062
0.90853,1.5097
0.90588,1.5133
0.90323,1.5168
0.90058,1.5203
0.89794,1.5239
0.89529,1.5274
0.89265,1.5309
0.89,1.5344
0.88736,1.5379
0.88472,1.5414
0.88208,1.5449
0.87944,1.5484
0.8768,1.5518
0.87416,1.5553
0.87153,1.5587
0.86889,1.5622
0.86626,1.5656
0.86362,1.5691
0.86099,1.5725
0.85836,1.5759
0.85573,1.5793
0.8531,1.5827
0.85047,1.5861
0.84784,1.5895
0.84521,1.5929
0.84258,1.5963
0.83995,1.5997
0.83732,1.6031
0.83469,1.6064
0.83207,1.6098
0.82944,1.6131
0.82681,1.6165
0.82419,1.6198
0.82156,1.6231
0.81894,1.6265
0.81631,1.6298
0.81368,1.6331
0.81106,1.6364
0.80843,1.6397
0.80581,1.643
0.80318,1.6463
0.80056,1.6496
0.79793,1.6529
0.79531,1.6561
0.79268,1.6594
0.79006,1.6627
0.78743,1.6659
0.78481,1.6692
0.78218,1.6724
0.77955,1.6756
0.77693,1.6789
0.7743,1.6821
0.77167,1.6853
0.76905,1.6885
0.76642,1.6918
0.76379,1.695
0.76116,1.6982
0.75853,1.7014
0.7559,1.7045
0.75327,1.7077
0.75064,1.7109
0.74801,1.7141
0.74538,1.7172
0.74274,1.7204
0.74011,1.7236
0.73747,1.7267
0.73484,1.7299
0.7322,1.733
0.72957,1.7361
0.72693,1.7393
0.72429,1.7424
0.72165,1.7455
0.71901,1.7486
0.71637,1.7517
0.71372,1.7548
0.71108,1.7579
0.70844,1.761
0.70579,1.7641
0.70314,1.7672
0.70049,1.7703
